Gene PsiValue PsiValue
YBR212W 0.108660984039307 0.108660984039307
YBR213W 0.102573013305664 0.102573013305664
YBR214W 0.111526250839233 0.111526250839233
YBR215W 0.152834320068359 0.152834320068359
YBR216C 0.0972078502178192 0.0972078502178192
YBR217W 0.195776534080505 0.195776534080505
YBR218C 0.394038152694702 0.394038152694702
YBR220C 0.026311594247818 0.026311594247818
YBR221C 3.28418006896973 3.28418006896973
YBR222C 0.473087215423584 0.473087215423584
YBR223C 0.0175091803073883 0.0175091803073883
YBR225W 0.0439704090356827 0.0439704090356827
YBR227C 0.197964119911194 0.197964119911194
YBR228W 0.030267459154129 0.030267459154129
YBR229C 0.0577757358551025 0.0577757358551025
YBR231C 0.185351991653442 0.185351991653442
YBR233W 0.159710550308228 0.159710550308228
YBR234C 1.04489326477051 1.04489326477051
YBR235W 0.0530854940414429 0.0530854940414429
YBR236C 0.250299048423767 0.250299048423767
YBR237W 0.0336362332105637 0.0336362332105637
YBR238C 0.133383476734161 0.133383476734161
YBR239C 0.031740790605545 0.031740790605545
YBR241C 0.0417294085025787 0.0417294085025787
YBR242W 0.356635546684265 0.356635546684265
YBR243C 0.227265524864197 0.227265524864197
YBR244W 1.96228504180908 1.96228504180908
YBR245C 0.404469013214111 0.404469013214111
YBR246W 0.15707596540451 0.15707596540451
YBR247C 0.577550172805786 0.577550172805786
YBR248C 0.799420595169067 0.799420595169067
YBR249C 4.91019897460937 4.91019897460937
YBR251W 0.249556708335876 0.249556708335876
YBR254C 0.298913145065308 0.298913145065308
YBR255W 0.0424298167228699 0.0424298167228699
YBR256C 0.506060791015625 0.506060791015625
YBR257W 0.140362691879272 0.140362691879272
YBR259W 0.0187697559595108 0.0187697559595108
YBR260C 0.129731965065002 0.129731965065002
YBR261C 0.854294776916504 0.854294776916504
YBR263W 1.72577114105225 1.72577114105225
YBR264C 0.181267249584198 0.181267249584198
YBR265W 0.143186688423157 0.143186688423157
YBR267W 0.657971858978271 0.657971858978271
YBR270C 0.00763900578022003 0.00763900578022003
YBR271W 0.147826027870178 0.147826027870178
YBR272C 0.120744156837463 0.120744156837463
YBR273C 0.295709753036499 0.295709753036499
YBR274W 0.0673369765281677 0.0673369765281677
YBR275C 0.053328275680542 0.053328275680542
YBR276C 0.0316330075263977 0.0316330075263977
YBR278W 0.136878752708435 0.136878752708435
YBR279W 0.41111102104187 0.41111102104187
YBR280C 0.043572673201561 0.043572673201561
YBR281C 0.140435552597046 0.140435552597046
YBR283C 1.66252880096436 1.66252880096436
YBR286W 3.91912803649902 3.91912803649902
YBR287W 0.316076326370239 0.316076326370239
YBR288C 0.271475338935852 0.271475338935852
YBR289W 0.0996867418289185 0.0996867418289185
YBR290W 0.272540068626404 0.272540068626404
YBR291C 0.119849669933319 0.119849669933319
YBR293W 0.0186898440122604 0.0186898440122604
YBR295W 0.01817427277565 0.01817427277565
YBR296C 0.287723350524902 0.287723350524902
YBR297W 0.0278299450874329 0.0278299450874329
YBR298C 0.00867803618311882 0.00867803618311882
YCL001W 0.96585750579834 0.96585750579834
YCL002C 0.0596308052539825 0.0596308052539825
YCL004W 0.0205275908112526 0.0205275908112526
YCL005W 0.12525886297226 0.12525886297226
YCL008C 0.0696833252906799 0.0696833252906799
YCL009C 3.3908561706543 3.3908561706543
YCL010C 0.269933581352234 0.269933581352234
YCL011C 0.892466163635254 0.892466163635254
YCL014W 0.0948159098625183 0.0948159098625183
YCL016C 0.058594286441803 0.058594286441803
YCL017C 0.77305793762207 0.77305793762207
YCL024W 0.0319402813911438 0.0319402813911438
YCL025C 0.134479379653931 0.134479379653931
YCL026C-B 0.316171479225159 0.316171479225159
YCL027W 0.0546647012233734 0.0546647012233734
YCL028W 1.77699871063232 1.77699871063232
YCL029C 0.156635177135468 0.156635177135468
YCL030C 3.03810920715332 3.03810920715332
YCL031C 0.435397911071777 0.435397911071777
YCL032W 0.100884580612183 0.100884580612183
YCL033C 0.735501575469971 0.735501575469971
YCL034W 0.5427574634552 0.5427574634552
YCL036W 0.0184392631053925 0.0184392631053925
YCL037C 3.18525047302246 3.18525047302246
YCL038C 0.0599257230758667 0.0599257230758667
YCL039W 0.0428452342748642 0.0428452342748642
YCL040W 0.60122447013855 0.60122447013855
YCL043C 6.67437362670898 6.67437362670898
YCL044C 0.150113320350647 0.150113320350647
YCL045C 0.556539487838745 0.556539487838745
YCL047C 0.183890998363495 0.183890998363495
YCL049C 0.0895630061626434 0.0895630061626434
YCL050C 3.65754928588867 3.65754928588867
YCL051W 0.0750961005687714 0.0750961005687714
YCL052C 0.11086722612381 0.11086722612381
YCL054W 0.600136375427246 0.600136375427246
YCL055W 0.209201145172119 0.209201145172119
YCL057W 0.311524724960327 0.311524724960327
YCL059C 1.29365377426147 1.29365377426147
YCL061C 0.10224632024765 0.10224632024765
YCL063W 0.0920246124267578 0.0920246124267578
YCL064C 2.56882724761963 2.56882724761963
YCR002C 0.800559329986572 0.800559329986572
YCR003W 0.32181351184845 0.32181351184845
YCR004C 1.98258724212646 1.98258724212646
YCR005C 0.506935214996338 0.506935214996338
YCR007C 0.0435140311717987 0.0435140311717987
YCR008W 0.171553134918213 0.171553134918213
YCR009C 0.897144603729248 0.897144603729248
YCR011C 0.31684398651123 0.31684398651123
YCR012W 103.685974121094 103.685974121094
YCR014C 0.00427190102636814 0.00427190102636814
YCR015C 0.0944279849529266 0.0944279849529266
YCR016W 0.594141387939453 0.594141387939453
YCR017C 0.293763303756714 0.293763303756714
YCR018C 0.266760730743408 0.266760730743408
YCR019W 0.0537767589092255 0.0537767589092255
YCR020C 0.0809921026229858 0.0809921026229858
YCR021C 0.0263224720954895 0.0263224720954895
YCR023C 0.0815341413021088 0.0815341413021088
YCR024C 0.0380101025104523 0.0380101025104523
YCR026C 0.104968988895416 0.104968988895416
YCR027C 0.120081257820129 0.120081257820129
YCR028C 0.124573385715485 0.124573385715485
YCR030C 0.204911828041077 0.204911828041077
YCR032W 0.0130902364850044 0.0130902364850044
YCR033W 0.101553440093994 0.101553440093994
YCR034W 1.27659025192261 1.27659025192261
YCR035C 0.34950840473175 0.34950840473175
YCR036W 0.405802822113037 0.405802822113037
YCR037C 0.0743677377700806 0.0743677377700806
YCR042C 0.113805556297302 0.113805556297302
YCR044C 0.147726953029633 0.147726953029633
YCR046C 0.725619459152222 0.725619459152222
YCR047C 0.534375047683716 0.534375047683716
YCR048W 0.360184693336487 0.360184693336487
YCR051W 1.25756311416626 1.25756311416626
YCR052W 0.291988134384155 0.291988134384155
YCR053W 4.44647216796875 4.44647216796875
YCR054C 0.100124001502991 0.100124001502991
YCR057C 0.285305190086365 0.285305190086365
YCR059C 0.187915921211243 0.187915921211243
YCR063W 0.594781970977783 0.594781970977783
YCR065W 0.200031805038452 0.200031805038452
YCR066W 0.0475324183702469 0.0475324183702469
YCR067C 0.174232769012451 0.174232769012451
YCR068W 0.0723437190055847 0.0723437190055847
YCR069W 0.692135286331177 0.692135286331177
YCR072C 0.457425308227539 0.457425308227539
YCR073C 0.0110696740448475 0.0110696740448475
YCR073W-A 0.420640325546265 0.420640325546265
YCR075C 0.124510717391968 0.124510717391968
YCR076C 0.162169277667999 0.162169277667999
YCR077C 0.494136762619019 0.494136762619019
YCR079W 0.0200872257351875 0.0200872257351875
YCR081W 0.0332377731800079 0.0332377731800079
YCR084C 0.487856912612915 0.487856912612915
YCR086W 0.227001905441284 0.227001905441284
YCR087C-A 1.87683486938477 1.87683486938477
YCR088W 2.08984413146973 2.08984413146973
YCR090C 0.4695152759552 0.4695152759552
YCR092C 0.0678890824317932 0.0678890824317932
YCR093W 0.272296643257141 0.272296643257141
YCR094W 0.235848665237427 0.235848665237427
YCR095C 0.120483493804932 0.120483493804932
YCR098C 0.0298948109149933 0.0298948109149933
YCR099C 0.178839600086212 0.178839600086212
YCR100C 0.00791761726140976 0.00791761726140976
YCR101C 0.112002193927765 0.112002193927765
YCR106W 0.0140159100294113 0.0140159100294113
YDL001W 0.145559406280518 0.145559406280518
YDL002C 0.308610343933105 0.308610343933105
YDL003W 0.289248085021973 0.289248085021973
YDL004W 2.49283390045166 2.49283390045166
YDL005C 0.183779919147491 0.183779919147491
YDL006W 0.222794556617737 0.222794556617737
YDL007W 1.95581684112549 1.95581684112549
YDL008W 0.226368689537048 0.226368689537048
YDL010W 0.320692420005798 0.320692420005798
YDL013W 0.0872636079788208 0.0872636079788208
YDL014W 8.6547966003418 8.6547966003418
YDL015C 1.38953189849854 1.38953189849854
YDL017W 0.0587218761444092 0.0587218761444092
YDL018C 0.229741716384888 0.229741716384888
YDL019C 0.164645564556122 0.164645564556122
YDL020C 0.342319583892822 0.342319583892822
YDL021W 0.0354615807533264 0.0354615807533264
YDL022W 1.84392776489258 1.84392776489258
YDL025C 0.0900615274906158 0.0900615274906158
YDL027C 0.0477088809013367 0.0477088809013367
YDL028C 0.0680070161819458 0.0680070161819458
YDL029W 1.24902753829956 1.24902753829956
YDL030W 0.0925977528095245 0.0925977528095245
YDL031W 0.488559103012085 0.488559103012085
YDL033C 0.0291581034660339 0.0291581034660339
YDL035C 0.0758959770202637 0.0758959770202637
YDL036C 0.101711845397949 0.101711845397949
YDL039C 0.00694091692566872 0.00694091692566872
YDL040C 0.606380748748779 0.606380748748779
YDL042C 0.111364078521729 0.111364078521729
YDL043C 0.258366847038269 0.258366847038269
YDL044C 0.076614373922348 0.076614373922348
YDL045C 0.110840570926666 0.110840570926666
YDL046W 1.76548347473145 1.76548347473145
YDL047W 0.387984943389893 0.387984943389893
YDL049C 0.0249453321099281 0.0249453321099281
YDL051W 2.51251640319824 2.51251640319824
YDL052C 0.699368000030518 0.699368000030518
YDL053C 0.678167724609375 0.678167724609375
YDL054C 0.0899512231349945 0.0899512231349945
YDL055C 15.087272644043 15.087272644043
YDL056W 0.0884463727474213 0.0884463727474213
YDL057W 0.0669906497001648 0.0669906497001648
YDL058W 0.171687805652618 0.171687805652618
YDL059C 0.0528142750263214 0.0528142750263214
YDL060W 0.349023485183716 0.349023485183716
YDL063C 0.273071718215942 0.273071718215942
YDL064W 1.27402820587158 1.27402820587158
YDL065C 0.690873432159424 0.690873432159424
YDL066W 2.10487022399902 2.10487022399902
YDL069C 0.0501532256603241 0.0501532256603241
YDL070W 0.354886436462402 0.354886436462402
YDL072C 1.21123094558716 1.21123094558716
YDL073W 0.0421493053436279 0.0421493053436279
YDL074C 0.276540422439575 0.276540422439575
YDL076C 0.179368233680725 0.179368233680725
YDL077C 0.0356653332710266 0.0356653332710266
YDL078C 0.338311195373535 0.338311195373535
YDL080C 0.0280276447534561 0.0280276447534561
YDL082W 7.47389755249023 7.47389755249023
YDL084W 5.59220123291016 5.59220123291016
YDL086W 0.592574691772461 0.592574691772461
YDL087C 0.109287297725677 0.109287297725677
YDL088C 0.210458159446716 0.210458159446716
YDL089W 0.0880047917366028 0.0880047917366028
YDL090C 0.117667424678802 0.117667424678802
YDL091C 0.0524614691734314 0.0524614691734314
YDL093W 0.132060313224792 0.132060313224792
YDL095W 1.15186319351196 1.15186319351196
YDL097C 0.645142936706543 0.645142936706543
YDL098C 0.185188472270966 0.185188472270966
YDL099W 0.658183717727661 0.658183717727661
YDL100C 2.6804801940918 2.6804801940918
YDL101C 0.139679193496704 0.139679193496704
YDL102W 0.178977227210999 0.178977227210999
YDL103C 0.671977186203003 0.671977186203003
YDL104C 0.0379222631454468 0.0379222631454468
YDL105W 0.0547581374645233 0.0547581374645233
YDL106C 0.1527827501297 0.1527827501297
YDL107W 0.050534325838089 0.050534325838089
YDL108W 0.184555184841156 0.184555184841156
YDL109C 0.00716589316725731 0.00716589316725731
YDL110C 1.37483968734741 1.37483968734741
YDL111C 0.353877925872803 0.353877925872803
YDL112W 0.153415405750275 0.153415405750275
YDL113C 0.0766073822975159 0.0766073822975159
YDL115C 0.164725828170776 0.164725828170776
YDL116W 0.187727773189545 0.187727773189545
YDL117W 0.098491245508194 0.098491245508194
YDL119C 0.0493764311075211 0.0493764311075211
YDL120W 0.834574222564697 0.834574222564697
YDL121C 1.00063123703003 1.00063123703003
YDL122W 0.279724073410034 0.279724073410034
YDL124W 0.689046955108643 0.689046955108643
YDL125C 3.82394943237305 3.82394943237305
YDL126C 5.52988662719727 5.52988662719727
YDL127W 0.103088176250458 0.103088176250458
YDL128W 0.48560938835144 0.48560938835144
YDL129W 0.106275403499603 0.106275403499603
YDL131W 0.391404461860657 0.391404461860657
YDL132W 0.13548196554184 0.13548196554184
YDL133W 0.116531693935394 0.116531693935394
YDL134C 0.244137740135193 0.244137740135193
YDL135C 1.28646726608276 1.28646726608276
YDL137W 2.04462871551514 2.04462871551514
YDL138W 0.0114993542432785 0.0114993542432785
YDL139C 0.1207310795784 0.1207310795784
YDL140C 0.704237031936646 0.704237031936646
YDL141W 0.164075684547424 0.164075684547424
YDL142C 0.104113721847534 0.104113721847534
YDL143W 1.87267189025879 1.87267189025879
YDL144C 0.233741474151611 0.233741474151611
YDL145C 0.81823616027832 0.81823616027832
YDL146W 0.0343442648649216 0.0343442648649216
YDL147W 1.70991916656494 1.70991916656494
YDL148C 0.529586839675903 0.529586839675903
YDL149W 0.0230190187692642 0.0230190187692642
YDL150W 0.483398723602295 0.483398723602295
YDL153C 0.780982732772827 0.780982732772827
YDL154W 0.00623567700386047 0.00623567700386047
YDL155W 0.159401893615723 0.159401893615723
YDL156W 0.0701614320278168 0.0701614320278168
YDL159W 0.0866015315055847 0.0866015315055847
YDL160C 1.82728061676025 1.82728061676025
YDL161W 0.611744928359985 0.611744928359985
YDL164C 0.191351103782654 0.191351103782654
YDL165W 0.616828441619873 0.616828441619873
YDL166C 0.786252212524414 0.786252212524414
YDL167C 0.237107419967651 0.237107419967651
YDL168W 1.25560073852539 1.25560073852539
YDL169C 0.0402208089828491 0.0402208089828491
