Gene,PhiValue,PhiValue
YGR279C,12.3781878229174
YIL011W,0.209804427630341
YLR362W,0.110101543747201
YJR121W,4.04122113334821
YPR174C,0.141834352779687
YER099C,0.60632590771092
YOR124C,0.311777481916641
YDR083W,0.772262038478886
YOR101W,0.591570819375863
YJR017C,1.11128503140568
YFL046W,0.272962646852289
YOR267C,0.289999969774467
YHR196W,0.538140247964425
YLR420W,2.2969446846402
YKR045C,0.25304325599941
YDR488C,0.0641081253932974
YGL107C,0.168447339617552
YDR243C,0.125468509657948
YDL035C,0.106738374678215
YDL195W,1.41814923465075
YJR144W,0.794782106743437
YDR291W,0.0528334404017983
YMR187C,0.0271291738029548
YMR238W,0.542010432905211
YER157W,0.119627006057264
YHR146W,2.18279356541969
YOL124C,0.406840350680897
YKL201C,0.0185255281831552
YOR316C,0.329797148227957
YFL045C,9.45402204054685
YLR360W,0.0634221134531739
YMR087W,0.0958403063631597
YJL047C,0.0462395206283014
YLR310C,0.139120283472963
YJL055W,1.15442097416507
YML110C,1.09201839644056
YJR076C,0.785944528943249
YJR030C,0.069540574074757
YKL159C,0.243383723497103
YJL079C,0.804516912623637
YPR199C,0.102819539651871
YKR028W,0.214162625459351
YCL005W,0.123621346887474
YGL147C,19.4621069842417
YKR020W,0.274727505909909
YPR161C,0.253531159673497
YDR005C,0.170421408756992
YNL062C,0.670998203342194
YOR290C,0.176836809394447
YLR190W,0.402278857953701
YDR062W,0.883586729411309
YJR011C,0.105652078785313
YGR280C,0.868136744262937
YLR382C,0.0596443745259141
YHR088W,0.99229643009639
YDR176W,0.161696158682727
YNL190W,2.94381676067689
YDR283C,0.0952775345696245
YKL120W,2.33445033917028
YDR265W,0.0527758445644669
YBR278W,0.119726151771927
YNL288W,0.373214038307222
YMR160W,0.0447428409289868
YFL027C,0.0499550667962933
YMR001C,0.279791676533983
YKL022C,0.127120632001734
YIL007C,0.195714537146605
YML037C,0.0757859081438361
YOR320C,0.199821698011847
YMR035W,0.112102040426315
YDR113C,0.315908424392731
YDR272W,0.959151435096805
YBR288C,0.373061403652428
YOR295W,0.126349804551244
YDR128W,0.0653759208941394
YMR253C,0.132410114786253
YGL025C,0.21501608008114
YKR081C,1.76748456839734
YKR061W,0.0156879700146676
YOR244W,0.154051063461042
YPL153C,0.0776269306368581
YOL123W,2.26010718433335
YHR092C,0.0698853300630609
YDL073W,0.0570536004205312
YMR080C,0.399063527852147
YLR226W,0.155017720642144
YDR042C,0.00627999150896934
YDL217C,0.384379531941725
YLR114C,0.19515633754897
YMR027W,0.944960189891832
YMR287C,0.0349014242477858
YGR003W,0.0833460183509886
YDR528W,0.154581289643043
YCR007C,0.0322762942175807
YNR067C,0.836378179472944
