Gene PsiValue PsiValue
YBR217W 0.969897901209335 0.969897901209335
YBR218C 0.967633924143122 0.967633924143122
YBR220C 0.967728845235144 0.967728845235144
YBR221C 0.967672259783333 0.967672259783333
YBR222C 0.967702850004771 0.967702850004771
YBR223C 0.969082593834036 0.969082593834036
YBR225W 0.968148781132174 0.968148781132174
YBR227C 0.967803112043841 0.967803112043841
YBR228W 0.968853644194292 0.968853644194292
YBR229C 0.967694166929646 0.967694166929646
YBR231C 0.96798239103388 0.96798239103388
YBR233W 0.968022077822835 0.968022077822835
YBR234C 0.967716536614662 0.967716536614662
YBR235W 0.967776452195305 0.967776452195305
YBR236C 0.967815165338191 0.967815165338191
YBR237W 0.967973200080585 0.967973200080585
YBR238C 0.967866400558096 0.967866400558096
YBR239C 0.968618986854698 0.968618986854698
YBR241C 0.968402827144255 0.968402827144255
YBR242W 0.96798145039593 0.96798145039593
YBR243C 0.967794344379958 0.967794344379958
YBR244W 0.967885469887516 0.967885469887516
YBR245C 0.967686202121358 0.967686202121358
YBR246W 0.968014829552235 0.968014829552235
YBR247C 0.96767743513895 0.96767743513895
YBR248C 0.967629817237587 0.967629817237587
YBR249C 0.96764774182663 0.96764774182663
YBR251W 0.967865885374933 0.967865885374933
YBR254C 0.968247056317595 0.968247056317595
YBR255W 0.968441677906121 0.968441677906121
YBR256C 0.967793496312373 0.967793496312373
YBR257W 0.968542301093755 0.968542301093755
YBR259W 0.969005185919458 0.969005185919458
YBR260C 0.9680013743986 0.9680013743986
YBR261C 0.967798952028401 0.967798952028401
YBR263W 0.967650653492536 0.967650653492536
YBR264C 0.968498320464981 0.968498320464981
YBR265W 0.967887320807248 0.967887320807248
YBR267W 0.967827715503646 0.967827715503646
YBR270C 0.971253479856709 0.971253479856709
YBR271W 0.96788481717884 0.96788481717884
YBR272C 0.967968171153791 0.967968171153791
YBR273C 0.96773740861394 0.96773740861394
YBR274W 0.968213817953802 0.968213817953802
YBR275C 0.967679282099711 0.967679282099711
YBR276C 0.968136150190364 0.968136150190364
YBR278W 0.969005265770098 0.969005265770098
YBR279W 0.967843588789727 0.967843588789727
YBR280C 0.968134839116088 0.968134839116088
YBR281C 0.967676644636913 0.967676644636913
YBR283C 0.967613701056006 0.967613701056006
YBR286W 0.967586822483866 0.967586822483866
YBR287W 0.967716484376111 0.967716484376111
YBR288C 0.967986853203345 0.967986853203345
YBR289W 0.967796003340539 0.967796003340539
YBR290W 0.967762378861553 0.967762378861553
YBR291C 0.968103293405685 0.968103293405685
YBR293W 0.969747494013181 0.969747494013181
YBR295W 0.968471099630056 0.968471099630056
YBR296C 0.96770369152132 0.96770369152132
YBR297W 0.968826543072991 0.968826543072991
YBR298C 0.975306670025254 0.975306670025254
YCL001W 0.967856277622116 0.967856277622116
YCL002C 0.969341555217227 0.969341555217227
YCL004W 0.968829746604516 0.968829746604516
YCL005W 0.968595280846848 0.968595280846848
YCL008C 0.968044340802863 0.968044340802863
YCL009C 0.967576765278088 0.967576765278088
YCL010C 0.968218434809174 0.968218434809174
YCL011C 0.967668238091723 0.967668238091723
YCL014W 0.967690521218869 0.967690521218869
YCL016C 0.968188242156062 0.968188242156062
YCL017C 0.967607921695939 0.967607921695939
YCL024W 0.968184364188415 0.968184364188415
YCL025C 0.967808460045829 0.967808460045829
YCL026C-B 0.968818495808221 0.968818495808221
YCL027W 0.9679835270304 0.9679835270304
YCL028W 0.967698939839619 0.967698939839619
YCL029C 0.967864880860137 0.967864880860137
YCL030C 0.9676452720398 0.9676452720398
YCL031C 0.967985756945023 0.967985756945023
YCL032W 0.967871632090719 0.967871632090719
YCL033C 0.968164711153011 0.968164711153011
YCL034W 0.96778393367883 0.96778393367883
YCL036W 0.968113734299348 0.968113734299348
YCL037C 0.967637049190722 0.967637049190722
YCL038C 0.968301615692703 0.968301615692703
YCL039W 0.968066818341157 0.968066818341157
YCL040W 0.967660870960377 0.967660870960377
YCL043C 0.967609112381226 0.967609112381226
YCL044C 0.967943775332513 0.967943775332513
YCL045C 0.967595215711401 0.967595215711401
YCL047C 0.968393548604775 0.968393548604775
YCL049C 0.968231280807825 0.968231280807825
YCL050C 0.967634870315263 0.967634870315263
YCL051W 0.968081980027282 0.968081980027282
YCL052C 0.967966420563501 0.967966420563501
YCL054W 0.967627093068555 0.967627093068555
YCL055W 0.967882582221967 0.967882582221967
YCL057W 0.967579476559255 0.967579476559255
YCL059C 0.967758142467526 0.967758142467526
YCL061C 0.967857211325341 0.967857211325341
YCL063W 0.96805939798259 0.96805939798259
YCL064C 0.96766812218554 0.96766812218554
YCR002C 0.967853504601111 0.967853504601111
YCR003W 0.968636890111175 0.968636890111175
YCR004C 0.967698635575883 0.967698635575883
YCR005C 0.967671541901535 0.967671541901535
YCR007C 0.970863300792259 0.970863300792259
YCR008W 0.967923192461632 0.967923192461632
YCR009C 0.967813087658335 0.967813087658335
YCR011C 0.967656102061134 0.967656102061134
YCR012W 0.967583776360034 0.967583776360034
YCR014C 0.975468048220522 0.975468048220522
YCR015C 0.968683647500324 0.968683647500324
YCR016W 0.967607437816254 0.967607437816254
YCR017C 0.967670086249534 0.967670086249534
YCR018C 0.968132216677718 0.968132216677718
YCR019W 0.968494442141118 0.968494442141118
YCR020C 0.975802249082412 0.975802249082412
YCR021C 0.971244342439171 0.971244342439171
YCR023C 0.968326060837091 0.968326060837091
YCR024C 0.968353484012686 0.968353484012686
YCR026C 0.967989991465745 0.967989991465745
YCR027C 0.968354250451808 0.968354250451808
YCR028C 0.967901876928684 0.967901876928684
YCR030C 0.967706128034219 0.967706128034219
YCR032W 0.968149322955343 0.968149322955343
YCR033W 0.967832881419712 0.967832881419712
YCR034W 0.967758142519279 0.967758142519279
YCR035C 0.967674744286762 0.967674744286762
YCR036W 0.967575750425748 0.967575750425748
YCR037C 0.967857555635763 0.967857555635763
YCR042C 0.967714526736665 0.967714526736665
YCR044C 0.967877775563148 0.967877775563148
YCR046C 0.967840846540708 0.967840846540708
YCR047C 0.967881381177836 0.967881381177836
YCR048W 0.967816989859833 0.967816989859833
YCR051W 0.967626098870789 0.967626098870789
YCR052W 0.967798591141913 0.967798591141913
YCR053W 0.967544494907889 0.967544494907889
YCR054C 0.967887127104676 0.967887127104676
YCR057C 0.967636349650171 0.967636349650171
YCR059C 0.96832763006544 0.96832763006544
YCR063W 0.969415474045402 0.969415474045402
YCR065W 0.967757639809796 0.967757639809796
YCR066W 0.96851566220829 0.96851566220829
YCR067C 0.967800822794276 0.967800822794276
YCR068W 0.967965330672095 0.967965330672095
YCR069W 0.967665684974464 0.967665684974464
YCR072C 0.967675093327229 0.967675093327229
YCR073C 0.968916844330238 0.968916844330238
YCR073W-A 0.967859194128362 0.967859194128362
YCR075C 0.968522741829948 0.968522741829948
YCR076C 0.968198895806969 0.968198895806969
YCR077C 0.967703499966728 0.967703499966728
YCR079W 0.968817987633545 0.968817987633545
YCR081W 0.967928243457569 0.967928243457569
YCR084C 0.967702632271238 0.967702632271238
YCR086W 0.969076589680277 0.969076589680277
YCR087C-A 0.967854262027359 0.967854262027359
YCR088W 0.967686226606372 0.967686226606372
YCR090C 0.968082836779232 0.968082836779232
YCR092C 0.967915750498511 0.967915750498511
YCR093W 0.967572340624096 0.967572340624096
YCR094W 0.967993713727527 0.967993713727527
YCR095C 0.967817405258327 0.967817405258327
YCR098C 0.972478625461005 0.972478625461005
YCR099C 0.989691896707936 0.989691896707936
YCR100C 0.983584452301967 0.983584452301967
YCR101C 0.972246387635023 0.972246387635023
YCR106W 0.968565217611075 0.968565217611075
YDL001W 0.968113845195916 0.968113845195916
YDL002C 0.967859894464284 0.967859894464284
YDL003W 0.967791909647309 0.967791909647309
YDL004W 0.967735886376814 0.967735886376814
YDL005C 0.967811688862913 0.967811688862913
YDL006W 0.968030550269125 0.968030550269125
YDL007W 0.967650910884426 0.967650910884426
YDL008W 0.968685564101322 0.968685564101322
YDL010W 0.968019843649885 0.968019843649885
YDL013W 0.968115103788811 0.968115103788811
YDL014W 0.967603460010472 0.967603460010472
YDL015C 0.967761083257619 0.967761083257619
YDL017W 0.96842509489094 0.96842509489094
YDL018C 0.968330563481375 0.968330563481375
YDL019C 0.967752308874006 0.967752308874006
YDL020C 0.967631600256609 0.967631600256609
YDL021W 0.9691846251664 0.9691846251664
YDL022W 0.967556898034825 0.967556898034825
YDL025C 0.967716954400765 0.967716954400765
YDL027C 0.968394796962147 0.968394796962147
YDL028C 0.968013758237877 0.968013758237877
YDL029W 0.967637562099894 0.967637562099894
YDL030W 0.967994078556226 0.967994078556226
YDL031W 0.967653914806325 0.967653914806325
YDL033C 0.96892622251395 0.96892622251395
YDL035C 0.967819954097326 0.967819954097326
YDL036C 0.968019142073141 0.968019142073141
YDL039C 0.982093534236189 0.982093534236189
YDL040C 0.967663936478777 0.967663936478777
YDL042C 0.967769440581012 0.967769440581012
YDL043C 0.96810112857098 0.96810112857098
YDL044C 0.968143943593482 0.968143943593482
YDL045C 0.968195419494914 0.968195419494914
YDL046W 0.967700542356841 0.967700542356841
YDL047W 0.967871780055609 0.967871780055609
YDL049C 0.970941502454916 0.970941502454916
YDL051W 0.967635040035216 0.967635040035216
YDL052C 0.967825991979256 0.967825991979256
YDL053C 0.968064441652416 0.968064441652416
YDL054C 0.968014006331109 0.968014006331109
YDL055C 0.967607760158335 0.967607760158335
YDL056W 0.967956169997556 0.967956169997556
YDL057W 0.968691665362289 0.968691665362289
YDL058W 0.967666053185224 0.967666053185224
YDL059C 0.969790010805769 0.969790010805769
YDL060W 0.967657399151502 0.967657399151502
YDL063C 0.967807018351675 0.967807018351675
YDL064W 0.9679111507175 0.9679111507175
YDL065C 0.967726323762402 0.967726323762402
YDL066W 0.967672316678357 0.967672316678357
YDL069C 0.970081124466501 0.970081124466501
YDL070W 0.96773938711471 0.96773938711471
YDL072C 0.967803193973572 0.967803193973572
YDL073W 0.968119858108531 0.968119858108531
YDL074C 0.967749929570174 0.967749929570174
YDL076C 0.968129922544465 0.968129922544465
YDL077C 0.967920093903606 0.967920093903606
YDL078C 0.967782860903 0.967782860903
YDL080C 0.968409258206244 0.968409258206244
YDL082W 0.967628930841734 0.967628930841734
YDL084W 0.967640311254911 0.967640311254911
YDL086W 0.967640373036368 0.967640373036368
YDL087C 0.968469134395367 0.968469134395367
YDL088C 0.967739787365529 0.967739787365529
YDL089W 0.967812766615381 0.967812766615381
YDL090C 0.967888062541447 0.967888062541447
YDL091C 0.968355160601058 0.968355160601058
YDL093W 0.967881517281938 0.967881517281938
YDL095W 0.967637269278839 0.967637269278839
YDL097C 0.967706788972711 0.967706788972711
YDL098C 0.968475034698738 0.968475034698738
YDL099W 0.967755590355595 0.967755590355595
YDL100C 0.967699644287509 0.967699644287509
YDL101C 0.967990839029117 0.967990839029117
YDL102W 0.967759341455661 0.967759341455661
YDL103C 0.967683463280977 0.967683463280977
YDL104C 0.969228960483858 0.969228960483858
YDL105W 0.968417182932933 0.968417182932933
YDL106C 0.967919344583319 0.967919344583319
YDL107W 0.968695609890221 0.968695609890221
YDL108W 0.967893856652615 0.967893856652615
YDL109C 0.970589566025272 0.970589566025272
YDL110C 0.968212838057958 0.968212838057958
YDL111C 0.967718904681121 0.967718904681121
YDL112W 0.967675472955789 0.967675472955789
YDL113C 0.968114821716249 0.968114821716249
YDL115C 0.967860823338338 0.967860823338338
YDL116W 0.967779294424419 0.967779294424419
YDL117W 0.967741009846759 0.967741009846759
YDL119C 0.969296416634543 0.969296416634543
YDL120W 0.968028011092903 0.968028011092903
YDL121C 0.968024483236405 0.968024483236405
YDL122W 0.967697699693575 0.967697699693575
YDL124W 0.967760557291557 0.967760557291557
YDL125C 0.967626115564435 0.967626115564435
YDL126C 0.967582766788885 0.967582766788885
YDL127W 0.9682104600196 0.9682104600196
YDL128W 0.967608510592126 0.967608510592126
YDL129W 0.968127510104102 0.968127510104102
YDL131W 0.96774356969325 0.96774356969325
YDL132W 0.967730770742666 0.967730770742666
YDL133W 0.967980700259034 0.967980700259034
YDL134C 0.967827450341762 0.967827450341762
YDL135C 0.967835382149359 0.967835382149359
YDL137W 0.967770772443341 0.967770772443341
YDL138W 0.969204755941269 0.969204755941269
YDL139C 0.96860071385543 0.96860071385543
YDL140C 0.967620647082874 0.967620647082874
YDL141W 0.967813015554173 0.967813015554173
YDL142C 0.968161624889244 0.968161624889244
YDL143W 0.96765698132274 0.96765698132274
YDL144C 0.967972768645425 0.967972768645425
YDL145C 0.967603728639318 0.967603728639318
YDL146W 0.969071889064124 0.969071889064124
YDL147W 0.967556744393639 0.967556744393639
YDL148C 0.967609151112745 0.967609151112745
YDL149W 0.968215858529138 0.968215858529138
YDL150W 0.967743901538975 0.967743901538975
YDL153C 0.967633760699088 0.967633760699088
YDL154W 0.972066246426726 0.972066246426726
YDL155W 0.967674834180427 0.967674834180427
YDL156W 0.968083904181562 0.968083904181562
YDL159W 0.968055156442291 0.968055156442291
YDL160C 0.967618177888792 0.967618177888792
YDL161W 0.967726770755125 0.967726770755125
YDL164C 0.96774867549775 0.96774867549775
YDL165W 0.9678306421583 0.9678306421583
YDL166C 0.967890898835852 0.967890898835852
YDL167C 0.967717009922364 0.967717009922364
YDL168W 0.967668076167608 0.967668076167608
YDL169C 0.972814660136624 0.972814660136624
YDL170W 0.968530858963469 0.968530858963469
YDL171C 0.96761870435045 0.96761870435045
YDL173W 0.967662672737536 0.967662672737536
YDL174C 0.96789116002938 0.96789116002938
YDL175C 0.967830234774341 0.967830234774341
YDL176W 0.968359289227 0.968359289227
YDL177C 0.970023997654692 0.970023997654692
YDL178W 0.967795150638808 0.967795150638808
YDL179W 0.968259209618037 0.968259209618037
YDL180W 0.968287229174357 0.968287229174357
YDL182W 0.967684464460231 0.967684464460231
YDL183C 0.96918202651464 0.96918202651464
YDL185W 0.967574700579058 0.967574700579058
YDL188C 0.968112015492099 0.968112015492099
YDL189W 0.967858631354924 0.967858631354924
